Time,Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh),Load (kW)
2018-01-28 04:00:00,1013.365,16.5,77,5.734386217,22,0.75375,944733.4819
2018-01-28 05:00:00,1013.15125,19,79.58333333,5.711886217,29,1.06625,948583.2739
2018-01-28 06:00:00,1015.4725,20.5,83.33333333,5.661886217,51.125,7.5725,953197.0949
2018-01-28 07:00:00,1016.8325,28.875,84,5.751886217,59.125,8.505,957927.3209
2018-01-28 08:00:00,1014.605,25,83.75,6.479386217,55.625,4.58875,987059.7318
2018-01-28 09:00:00,1015.15,19.625,81.83333333,10.26938622,61,7.32375,1016686.667
2018-01-28 10:00:00,1015.24,17.625,76.41666667,16.70438622,337.75,11.015,1039974.718
2018-01-28 11:00:00,1015.315,11.75,74.08333333,17.45938622,306.5,18.725,1057401.554
2018-01-28 12:00:00,1016.065,17.625,76.41666667,16.24188622,312.5,18.69125,1055584.853
2018-01-28 13:00:00,1016.14,19,75.33333333,17.45938622,310.875,21.3975,1045386.986
2018-01-28 14:00:00,1016.14,19,76.66666667,17.70188622,320,25.55875,1041527.434
2018-01-28 15:00:00,1016.14,19,75,17.57188622,319.25,26.46375,1038434.735
2018-01-28 16:00:00,1016.14,21.125,74.66666667,16.20188622,325.375,23.0025,1031085.938
2018-01-28 17:00:00,1016.14,33,75.58333333,12.56438622,329.5,15.49625,1023242.844
2018-01-28 18:00:00,1016.14,21.125,77.91666667,11.96688622,327.75,16.765,1035383.442
2018-01-28 19:00:00,1016.14,19,79.25,8.341886217,299.125,14.22625,1040236.57
2018-01-28 20:00:00,1016.14,19,79.33333333,7.721886217,331.625,8.67375,1028760.354
2018-01-28 21:00:00,1016.14,19,79.33333333,7.721886217,341,7.96875,1017354.486
2018-01-28 22:00:00,1016.14,19,79.66666667,7.471886217,263.25,1.845,1003744.199
2018-01-28 23:00:00,1016.14,19,81.66666667,5.971886217,25,4.73125,985198.1787
2018-01-29 00:00:00,1016.14,19,82,5.721886217,185.75,5.41,959016.3348
2018-01-29 01:00:00,1016.14,19,82.58333333,5.474386217,79,4.73125,936678.7968
2018-01-29 02:00:00,1016.14,19,85,3.991886217,90,0.675,925336.3539
2018-01-29 03:00:00,1016.14,16.5,85.33333333,3.741886217,85.25,1.61875,913069.1339
2018-01-29 04:00:00,1016.14,4.75,85.33333333,3.491886217,71,9.71,911751.6429
2018-01-29 05:00:00,1016.14,16.5,86,2.111886217,86,2.43875,928213.7279
2018-01-29 06:00:00,1016.14,22,88.75,2.709386217,124,6.53625,962662.8419
2018-01-29 07:00:00,1010.985,40.5,83.5,3.491886217,83.875,11.79375,1025795.617
2018-01-29 08:00:00,1013.98875,42,83.5,4.484386217,68.5,10.81125,1126029.683
2018-01-29 09:00:00,1014.895,42.125,79.58333333,10.16688622,76,12.595,1215874.757
2018-01-29 10:00:00,1014.895,32.625,76,13.43188622,92.125,12.80875,1264292.14
2018-01-29 11:00:00,1014.895,31,73.41666667,14.81938622,274.625,13.6,1277069.128
2018-01-29 12:00:00,1014.895,29.5,72.16666667,16.43188622,287.25,23.015,1276329.598
2018-01-29 13:00:00,1014.895,20.5,70.58333333,16.80438622,294.75,22.76625,1260609.945
2018-01-29 14:00:00,1014.895,19,67.91666667,17.55438622,296,22.75,1267833.176
2018-01-29 15:00:00,1014.895,19,67.33333333,17.55438622,296.5,20.5725,1276853.386
2018-01-29 16:00:00,1014.895,18.125,67.91666667,16.25688622,295.625,18.93375,1269363.122
2018-01-29 17:00:00,1014.895,13.125,70.16666667,13.15688622,307,15.70875,1245905.059
2018-01-29 18:00:00,1014.895,8.5,66.25,13.78188622,314.875,17.11875,1207295.128
2018-01-29 19:00:00,1014.895,1.125,67.25,10.09938622,310.125,12.53125,1168814.085
2018-01-29 20:00:00,1014.895,0,70.75,7.971886217,301.125,12.48,1124336.307
2018-01-29 21:00:00,1014.895,0,71.66666667,7.721886217,240,2.52375,1090634.181
2018-01-29 22:00:00,1014.895,0,73.66666667,7.471886217,60,4.0525,1055878.717
2018-01-29 23:00:00,1014.895,0,74,5.971886217,60,0.675,1022345.107
2018-01-30 00:00:00,1014.895,0,74.66666667,5.474386217,60,0,992525.1788
2018-01-30 01:00:00,1014.895,0,78.33333333,3.991886217,60,0,972749.4109
2018-01-30 02:00:00,1014.895,0,76.41666667,3.741886217,132.5,1.17,959345.8799
2018-01-30 03:00:00,1014.895,0,76,3.741886217,307.5,8.19875,949382.3159
2018-01-30 04:00:00,1014.895,6.375,76,3.741886217,6.75,9.14,948599.7479
2018-01-30 05:00:00,1014.895,39.875,77,3.861886217,5.25,7.6375,961629.7489
2018-01-30 06:00:00,1014.895,22.875,83.33333333,4.461886217,32.875,7.42375,979657.7809
2018-01-30 07:00:00,1016.3175,19,85.75,4.061886217,42.125,11.52625,1026403.329
2018-01-30 08:00:00,1018.3025,16.5,80.25,5.921886217,10.625,9.59125,1106359.421
2018-01-30 09:00:00,1018.365,2.375,77.33333333,11.38438622,13.75,14.69,1193255.914
2018-01-30 10:00:00,1018.365,0,71.25,15.56188622,50.625,15.4075,1234896.499
2018-01-30 11:00:00,1018.365,0,67.75,18.32438622,339.875,14.90125,1247707.905
2018-01-30 12:00:00,1018.365,0,71.33333333,19.07938622,308.75,24.27375,1243447.236
2018-01-30 13:00:00,1018.365,0,71.08333333,21.20188622,318.25,24.7625,1231420.969
2018-01-30 14:00:00,1018.365,0,69.33333333,20.70188622,309,22.33625,1246947.426
2018-01-30 15:00:00,1018.365,0,70.66666667,19.84188622,307.875,21.54,1245645.65
2018-01-30 16:00:00,1018.365,0,70,19.06438622,317.125,21.9025,1234350.985
2018-01-30 17:00:00,1018.365,1.125,75,15.41688622,325.125,17.535,1212481.424
2018-01-30 18:00:00,1018.365,7,72.25,15.78688622,331.75,19.31,1185836.798
2018-01-30 19:00:00,1018.365,1.125,69.33333333,12.61188622,331.625,16.57625,1154888.114
2018-01-30 20:00:00,1018.365,0,67.58333333,13.22688622,300,13.40125,1117395.358
2018-01-30 21:00:00,1018.365,0,67.33333333,11.99188622,27.375,12.725,1075782.275
2018-01-30 22:00:00,1018.365,0,66.75,11.74188622,57.5,10.66375,1034843.865
2018-01-30 23:00:00,1017.98625,0,64.08333333,11.49938622,78.75,6.37125,1003777.197
2018-01-31 00:00:00,1018.27125,0,66.91666667,9.771886217,124,6.8825,977256.0509
2018-01-31 01:00:00,1018.345,0,71.08333333,7.981886217,95.375,5.92,959950.4679
2018-01-31 02:00:00,1017.10375,0,73.91666667,7.561886217,104.125,6.6275,950047.7459
2018-01-31 03:00:00,1016.41875,0,75.5,6.511886217,47.75,3.89,937341.4069
2018-01-31 04:00:00,1016.48,0,75.16666667,6.124386217,46.5,7.98875,935078.0209
2018-01-31 05:00:00,1015.88625,0,70.33333333,7.859386217,38.875,6.47,948418.7269
2018-01-31 06:00:00,1015.66875,0,74.5,7.614386217,60.25,9.445,978799.5129
2018-01-31 07:00:00,1015.71,0.5,76.41666667,7.164386217,63.25,8.08125,1030842.274
2018-01-31 08:00:00,1016.34125,3.75,76.08333333,9.579386217,65.625,10.52375,1121944.603
2018-01-31 09:00:00,1017.66375,0.5,72.75,14.16688622,79.375,18.56625,1210933.057
2018-01-31 10:00:00,1017.74,0,68.08333333,20.45438622,85.75,26.50375,1264590.585
2018-01-31 11:00:00,1018.38375,0,71.16666667,20.40688622,93.5,21.75875,1291652.566
2018-01-31 12:00:00,1019.695,0,67.83333333,23.78688622,98.5,18.60125,1307973.4
2018-01-31 13:00:00,1019.77,2.375,60.33333333,30.59938622,93.625,16.905,1286532.88
2018-01-31 14:00:00,1017.17375,16.5,59.66666667,31.15188622,134.375,12.84125,1309621.89
2018-01-31 15:00:00,1015.21,19,69.25,27.97688622,295.125,17.57125,1310460.522
2018-01-31 16:00:00,1015.28,19,71.75,26.24188622,303.25,18.605,1299231.529
2018-01-31 17:00:00,1014.47,19,72,22.73438622,329.375,15.01375,1278328.455
2018-01-31 18:00:00,1014.4925,16.5,71.08333333,21.99688622,336.375,15.525,1245575.168
2018-01-31 19:00:00,1014.585,2.375,66.66666667,20.06438622,218.5,10.975,1203524.529
2018-01-31 20:00:00,1015.1625,0,65.66666667,19.71188622,27.25,13.46,1161538.899
2018-01-31 21:00:00,1016.46875,2.375,63.66666667,19.82438622,40.625,10.92,1128363.011
2018-01-31 22:00:00,1016.55,16.5,60.83333333,21.39188622,48.125,14.43125,1095428.75
2018-01-31 23:00:00,1015.97875,19,61,20.80938622,42.75,16.83875,1059109.673
2018-02-01 00:00:00,1014.87875,19,63,18.60938622,42.125,17.555,1031526.78
2018-02-01 01:00:00,1014.82,19,63.33333333,17.57188622,67,20.11125,1008524.515
2018-02-01 02:00:00,1015.16625,19,63.33333333,15.96438622,71.25,19.81125,991831.6989
2018-02-01 03:00:00,1016.01875,16.5,63.83333333,15.23438622,73.25,15.00125,972989.6099
2018-02-01 04:00:00,1016.075,2.375,64.83333333,14.08438622,62.375,12.88,967886.8389
2018-02-01 05:00:00,1015.7375,0,64.58333333,15.13938622,61.5,19.485,980716.0219
2018-02-01 06:00:00,1015.56125,0,66.58333333,17.03188622,77.625,16.82375,1009979.021
2018-02-01 07:00:00,1015.58,1.125,69.33333333,15.67188622,83,14.04625,1062572.427
2018-02-01 08:00:00,1015.58,7.25,74,14.73938622,72.875,13.185,1161748.084
2018-02-01 09:00:00,1015.58,1.125,66,20.18188622,88.75,15.64375,1253122.218
2018-02-01 10:00:00,1015.58,0,65.08333333,23.05188622,94.5,17.9175,1304640.394
2018-02-01 11:00:00,1017.565,0,70.5,22.74188622,90.375,16.2275,1324796.302
2018-02-01 12:00:00,1021.00875,0,66.41666667,27.33188622,93.625,12.8475,1327737.818
2018-02-01 13:00:00,1021.17,3.125,61.33333333,30.04938622,279.75,14.41375,1316953.421
2018-02-01 14:00:00,1021.17,21.125,62.91666667,28.94438622,305.625,18.85375,1338829.62
2018-02-01 15:00:00,1021.17,19.625,62.75,28.45188622,301.5,20.42125,1339265.234
2018-02-01 16:00:00,1021.17,19,67.33333333,26.59438622,307.625,20.455,1324048.629
2018-02-01 17:00:00,1021.17,17.625,71.91666667,23.93938622,308.75,13.3125,1298842.918
2018-02-01 18:00:00,1021.17,9.375,70.58333333,21.72438622,338.625,17.53,1259407.569
2018-02-01 19:00:00,1021.17,1.125,64.41666667,19.98438622,337.5,13.53125,1212882.543
2018-02-01 20:00:00,1018.56875,2.375,62.66666667,19.46438622,317.5,11.65875,1167160.158
2018-02-01 21:00:00,1015.23625,16.5,64.83333333,18.10188622,332.625,12.585,1132771.307
2018-02-01 22:00:00,1015.155,19,63,19.03688622,52.25,10.90875,1097503.319
2018-02-01 23:00:00,1015.5375,19,66.66666667,16.44688622,309.625,18.04,1059197.072
2018-02-02 00:00:00,1015.2225,19,71.33333333,14.05188622,349.5,23.81625,1032447.9
2018-02-02 01:00:00,1015.145,16.5,72,13.65938622,334.25,4.32375,998470.7628
2018-02-02 02:00:00,1015.145,2.375,72.16666667,13.34188622,290,4.3375,985109.5209
2018-02-02 03:00:00,1015.145,0,70.33333333,13.41188622,260,1.6675,972072.6799
2018-02-02 04:00:00,1015.145,0,73.33333333,12.14938622,158.875,6.815,966187.2329
2018-02-02 05:00:00,1015.1275,0,74,12.61688622,48,8.585,978350.0839
2018-02-02 06:00:00,1014.94875,0,80.75,11.28438622,298.125,5.49,1009317.468
2018-02-02 07:00:00,1014.93,0,80.75,10.43438622,334,2.095,1067429.704
2018-02-02 08:00:00,1015.95,0,71.91666667,14.02688622,263,1.13625,1162911.105
2018-02-02 09:00:00,1016.23125,0,68,19.60688622,56.375,5.71125,1257469.995
2018-02-02 10:00:00,1016.15,0,64.25,23.87188622,79.25,11.99125,1317387.302
2018-02-02 11:00:00,1017.085,0,76.16666667,23.33438622,100.5,13.175,1339943.886
2018-02-02 12:00:00,1018.7175,0,76.75,23.71188622,323.375,15.46375,1336704.682
2018-02-02 13:00:00,1018.795,0,66.66666667,27.12688622,301.375,21.2025,1325482.772
2018-02-02 14:00:00,1018.795,2.375,64.33333333,27.82938622,298.875,22.0525,1341588.376
2018-02-02 15:00:00,1018.795,15.125,62.33333333,28.44688622,305.375,20.90625,1336085.257
2018-02-02 16:00:00,1018.795,9.875,61.5,27.40188622,327.375,21.5575,1323394.422
2018-02-02 17:00:00,1016.2875,4.875,60.91666667,24.43688622,333.25,14.445,1290889.933
2018-02-02 18:00:00,1014.61625,0.5,64.5,21.61688622,325.75,13.94,1247920.499
2018-02-02 19:00:00,1014.71,0,60,19.95438622,322,13.7875,1201666.576
2018-02-02 20:00:00,1014.535,0,56,19.59438622,333.375,16.54375,1152896.008
2018-02-02 21:00:00,1014.28875,0,55.91666667,18.62688622,75.875,10.71375,1117881.326
2018-02-02 22:00:00,1014.28,0,55.41666667,17.60188622,111,9.54,1081546.677
2018-02-02 23:00:00,1014.38875,0,56.41666667,16.04188622,119,2.29625,1044342.593
2018-02-03 00:00:00,1014.455,0,56.83333333,15.68438622,116,5.41,1017221.415
2018-02-03 01:00:00,1014.45,0,59,14.00438622,167,1.845,997147.5558
2018-02-03 02:00:00,1013.90875,0,60.58333333,13.47438622,320,5.6575,981072.0169
2018-02-03 03:00:00,1013.26625,0,68.33333333,11.99188622,327.5,1.61875,970515.4489
2018-02-03 04:00:00,1013.255,0,71.33333333,11.72938622,350.875,5.80625,965907.5569
2018-02-03 05:00:00,1013.7075,0,70.91666667,11.52688622,354.625,12.0725,974509.7299
2018-02-03 06:00:00,1014.565,0,78,10.87438622,224.5,8.11625,983045.9499
2018-02-03 07:00:00,1014.61,0.5,80.66666667,10.59188622,11.25,8.16125,1010476.419
2018-02-03 08:00:00,1014.56375,3.75,85.83333333,10.43188622,15.625,7.61375,1071228.535
2018-02-03 09:00:00,1014.4975,0.5,67.75,14.84188622,43.75,7.4975,1145304.278
2018-02-03 10:00:00,1014.495,0,63.83333333,21.80688622,267.875,10.325,1192435.795
2018-02-03 11:00:00,1015.38875,0,73.75,23.25688622,326.625,18.17625,1208720.639
2018-02-03 12:00:00,1017.50625,0,77,22.03438622,319.5,14.41625,1227395.168
2018-02-03 13:00:00,1019.255,0,70.91666667,25.98938622,305.625,16.92375,1210801.546
2018-02-03 14:00:00,1012.30125,0,66.41666667,26.17188622,326.625,21.4725,1217680.439
2018-02-03 15:00:00,1011.99625,0,68.58333333,23.39188622,327.125,18.6875,1194314.726
2018-02-03 16:00:00,1012.47625,0.5,65.91666667,24.98188622,323.125,21.3825,1177755.908
2018-02-03 17:00:00,1010.42875,3.75,60.66666667,23.17438622,329.25,19.96875,1162476.08
2018-02-03 18:00:00,1011.31375,0.5,54.75,22.44688622,337.25,18.97125,1148104.73
2018-02-03 19:00:00,1011.43,0,50.33333333,21.59438622,325,14.9225,1125023.842
2018-02-03 20:00:00,1010.915,0,52.25,19.74438622,339.375,11.1575,1100728.039
2018-02-03 21:00:00,1010.4,0,52.75,18.01688622,140.25,8.66875,1085701.154
2018-02-03 22:00:00,1010.4,0,53.08333333,17.73688622,47.125,11.825,1055894.901
2018-02-03 23:00:00,1011.70125,0,49.66666667,17.39188622,57.125,10.44625,1026236.482
2018-02-04 00:00:00,1013.80125,0,51.91666667,15.63188622,3,11.985,998497.8099
2018-02-04 01:00:00,1013.89,0,61.33333333,13.10938622,87.5,2.97125,981078.2959
2018-02-04 02:00:00,1012.01,0,63.83333333,11.78438622,342.875,7.96875,965011.5549
2018-02-04 03:00:00,1009.5225,0,58.75,11.31438622,298.375,7.9975,952059.2679
2018-02-04 04:00:00,1009.455,0,58.16666667,11.48938622,335.625,9.08,945277.0599
2018-02-04 05:00:00,1010.5075,0,61.33333333,10.16688622,348.625,8.29875,945926.1709
2018-02-04 06:00:00,1011.3125,0,68.66666667,8.291886217,350,4.085,950488.5849
2018-02-04 07:00:00,1011.285,0,69.25,8.511886217,285,2.68625,951771.27
2018-02-04 08:00:00,1011.30875,0,64.33333333,13.22438622,96.125,6.28125,972606.433
2018-02-04 09:00:00,1010.55625,0,61.33333333,16.24438622,124.375,7.8875,1003817.141
2018-02-04 10:00:00,1010.47,0,60.66666667,21.04938622,237.875,12.57375,1030027.15
2018-02-04 11:00:00,1012.705,0,72.08333333,22.28188622,352.625,15.2525,1042997.706
2018-02-04 12:00:00,1015.99375,0,74.91666667,22.67188622,314.625,16.02375,1050431.303
2018-02-04 13:00:00,1018.81,0,64.58333333,26.24938622,319.75,21.21,1052569.027
2018-02-04 14:00:00,1010.41875,0,61.41666667,27.33938622,323.875,21.16875,1062280.524
2018-02-04 15:00:00,1007.58375,0,63.25,26.11688622,316.375,16.49375,1056578.065
2018-02-04 16:00:00,1007.46,0,61.16666667,26.10188622,330.875,19.53375,1051481.463
2018-02-04 17:00:00,1008.405,0,64.91666667,23.19188622,340.875,14.91875,1046624.218
2018-02-04 18:00:00,1010.61,0,60.58333333,21.70938622,344.5,12.21875,1056406.225
2018-02-04 19:00:00,1010.75,0,60.75,20.47188622,343.625,11.47875,1061555.513
2018-02-04 20:00:00,1010.75,0,56.41666667,17.86688622,341.75,12.0475,1050936.146
2018-02-04 21:00:00,1010.75,0,57.08333333,16.01188622,218.75,8.44375,1045044.319
2018-02-04 22:00:00,1010.75,0,54.58333333,15.50438622,37.375,9.14,1023655.103
2018-02-04 23:00:00,1010.475,0,57,13.91688622,122.375,9.245,1007114.497
2018-02-05 00:00:00,1009.075,0,56,13.14438622,43.75,8.39875,987127.3608
2018-02-05 01:00:00,1008.95,0,57.41666667,11.92688622,130.375,8.07375,969881.7419
2018-02-05 02:00:00,1008.95,0,59.08333333,11.64188622,320.75,10.11,957317.5829
2018-02-05 03:00:00,1008.95,0,59.58333333,11.47938622,333.25,7.7025,945963.2679
2018-02-05 04:00:00,1008.95,0,60.58333333,9.979386217,66.125,4.99625,945533.7759
2018-02-05 05:00:00,1008.95,0,62,9.351886217,25.25,1.245,958202.0809
2018-02-05 06:00:00,1008.95,0,70.41666667,6.996886217,23.25,4.0925,980701.7309
2018-02-05 07:00:00,1008.95,0.5,73.83333333,6.734386217,132.125,5.03625,1028290.696
2018-02-05 08:00:00,1008.95,6,69,12.57438622,99.75,3.495,1119380.369
2018-02-05 09:00:00,1008.95,17.125,62.16666667,18.41688622,148.75,3.39875,1217158.198
2018-02-05 10:00:00,1008.95,21.125,58.33333333,22.93688622,290.75,7.71125,1279651.389
2018-02-05 11:00:00,1008.95,30.625,55.33333333,27.79938622,52,14.29,1303498.877
2018-02-05 12:00:00,1008.95,7,60.33333333,27.69938622,297.25,18.7475,1305469.349
2018-02-05 13:00:00,1008.95,16.5,64,27.19688622,285.625,23.51125,1299415.568
2018-02-05 14:00:00,1008.95,16.5,61.08333333,29.19688622,316,24.365,1309792.803
2018-02-05 15:00:00,1008.95,2.375,64,28.20188622,322.625,21.65,1309406.435
2018-02-05 16:00:00,1008.95,1.125,69.58333333,23.82438622,309.625,20.05875,1299120.582
2018-02-05 17:00:00,1008.95,9.625,66,20.37438622,313.5,13.75,1275291.508
2018-02-05 18:00:00,1008.95,17.875,67.33333333,20.94688622,328.75,14.4075,1237989.417
2018-02-05 19:00:00,1008.95,19,66.25,17.99188622,313,9.92,1188644.614
2018-02-05 20:00:00,1008.95,19,69.41666667,16.01188622,269.125,7.76875,1140177.597
2018-02-05 21:00:00,1008.95,16.5,71.33333333,15.76188622,50.875,7.27375,1106093.529
2018-02-05 22:00:00,1008.95,2.375,70.16666667,15.50438622,226.75,4.99625,1070396.451
2018-02-05 23:00:00,1008.95,0,72.25,13.72688622,350,0.675,1033170.404
2018-02-06 00:00:00,1008.95,0,76,11.99188622,282.5,0.675,1008844.2
2018-02-06 01:00:00,1008.95,0,76.33333333,11.74188622,80,4.0525,986898.3848
2018-02-06 02:00:00,1008.95,0,74.33333333,11.74188622,120,2.52375,972840.6999
2018-02-06 03:00:00,1008.95,0,74,11.49188622,245.375,12.02875,959742.9859
2018-02-06 04:00:00,1008.95,0,73.66666667,9.979386217,309.625,8.67375,955137.3999
2018-02-06 05:00:00,1008.95,0,73.33333333,9.721886217,217.625,8.675,970577.6689
2018-02-06 06:00:00,1008.95,0,83.25,9.709386217,29.5,5.97875,997630.3979
2018-02-06 07:00:00,1008.95,0.5,83.08333333,9.701886217,217.625,4.55375,1058108.96
2018-02-06 08:00:00,1008.95,3.75,82.08333333,10.70188622,166.375,3.4975,1157745.977
2018-02-06 09:00:00,1008.95,0.5,72.66666667,17.31188622,294,3.7175,1255656.942
2018-02-06 10:00:00,1008.95,0,68.33333333,21.95188622,295.125,10.29125,1304130.614
2018-02-06 11:00:00,1011.78125,0,73.75,22.12188622,171.5,18.05,1323405.33
2018-02-06 12:00:00,1018.27375,0,74.33333333,23.86188622,251.375,22.8175,1322707.257
2018-02-06 13:00:00,1018.68,0,68.33333333,26.20438622,284.875,20.23,1332240.223
2018-02-06 14:00:00,1018.68,0,67.33333333,25.94188622,308.5,21.185,1356929.333
2018-02-06 15:00:00,1018.68,0,67.75,26.20188622,305.125,22.64125,1356454.9
2018-02-06 16:00:00,1018.68,0.5,71.33333333,23.57438622,310.625,21.15125,1348739.66
2018-02-06 17:00:00,1013.78375,3.75,74.66666667,19.69688622,311.875,15.50125,1318413.759
2018-02-06 18:00:00,1008.60625,0.5,75.83333333,16.57688622,307.375,17.685,1272765.241
2018-02-06 19:00:00,1008.575,0,73,15.55688622,309.125,11.47125,1225271.034
2018-02-06 20:00:00,1008.575,0,74.66666667,13.97438622,273.625,6.8425,1175202.55
2018-02-06 21:00:00,1008.575,0,76.33333333,13.72188622,19.25,10.215,1139345.198
2018-02-06 22:00:00,1008.575,0,72.58333333,13.79438622,302.625,8.86875,1101391.525
2018-02-06 23:00:00,1011.0625,0,71.75,14.08688622,336.625,5.09875,1062274.775
2018-02-07 00:00:00,1015.53,0,75.66666667,12.99938622,322,9.75,1036989.861
2018-02-07 01:00:00,1015.75,0,82,11.64938622,322.125,13.945,1013801.273
2018-02-07 02:00:00,1015.75,0,84.5,9.979386217,336.625,12.73,1000742.48
2018-02-07 03:00:00,1015.75,0,79.91666667,9.721886217,293.625,9.58625,988151.3379
2018-02-07 04:00:00,1015.75,0,76.91666667,9.879386217,28.625,7.345,983150.7049
2018-02-07 05:00:00,1014.19,0,76.75,10.40688622,21.875,5.23125,996713.3229
2018-02-07 06:00:00,1015.15,0,84.75,8.256886217,79.125,8.35625,1018878.067
2018-02-07 07:00:00,1015.43,0.5,80.83333333,8.924386217,103.125,6.655,1075538.435
2018-02-07 08:00:00,1015.43,3.75,74.33333333,11.96688622,81.125,5.465,1175588.731
2018-02-07 09:00:00,1015.43,0.5,68.08333333,18.29188622,17.625,7.46,1270646.889
2018-02-07 10:00:00,1015.43,0,65.16666667,22.26188622,306.875,10.865,1324196.101
2018-02-07 11:00:00,1014.80875,0,70.41666667,22.84938622,341.875,17.08125,1338824.459
2018-02-07 12:00:00,1014.85125,0,71.83333333,22.37188622,314.625,18.545,1342699.828
2018-02-07 13:00:00,1014.925,0,69,25.18938622,305.625,20.05875,1334309.41
2018-02-07 14:00:00,1011.8375,0,70.33333333,25.44188622,312.375,20.435,1348945.407
2018-02-07 15:00:00,1009.7625,0,70.5,24.35438622,324.5,20.8225,1355128.669
2018-02-07 16:00:00,1009.875,0.5,67.08333333,25.87438622,322,17.31375,1344578.075
2018-02-07 17:00:00,1009.3775,3.75,73.33333333,23.17438622,335.625,17.105,1315851.797
2018-02-07 18:00:00,1012.62875,0.5,70.75,20.72438622,342.875,19.335,1266991.698
2018-02-07 19:00:00,1013.045,0,67.33333333,20.54438622,340.125,17.865,1214711.291
2018-02-07 20:00:00,1011.18625,0,58.41666667,19.81188622,59.375,13.60375,1166795.244
2018-02-07 21:00:00,1010.27875,0,57.66666667,19.69188622,33.125,11.88625,1132588.305
2018-02-07 22:00:00,1010.385,0,54.25,20.94438622,35.375,6.93625,1095594.031
2018-02-07 23:00:00,1011.43375,0,58.58333333,18.21688622,100.375,9.31375,1058550.79
2018-02-08 00:00:00,1013.075,0,57.08333333,17.49188622,90.5,7.61375,1025515.132
2018-02-08 01:00:00,1013.14,0,58.83333333,15.75438622,123,6.17,1003989.018
2018-02-08 02:00:00,1010.4,0,64.75,13.73688622,307.375,8.905,985965.8809
2018-02-08 03:00:00,1009.3475,0,68.41666667,12.06938622,325.375,8.37625,975594.5959
2018-02-08 04:00:00,1009.535,0,67.41666667,11.91688622,329,2.48375,971578.4109
2018-02-08 05:00:00,1010.3025,0,69.16666667,12.63938622,329,7.97375,985030.7669
2018-02-08 06:00:00,1011.925,0,77.58333333,11.31188622,265,3.75875,1014961.435
2018-02-08 07:00:00,1012.02,0.5,78.75,9.829386217,78,5.3725,1074496.874
2018-02-08 08:00:00,1011.315,3.75,70,14.33938622,148.625,2.6575,1170969.445
2018-02-08 09:00:00,1011.43375,0.5,67.75,18.11188622,81.625,3.995,1265293.433
2018-02-08 10:00:00,1011.525,0,62.41666667,23.47938622,299,8.18125,1324112.914
2018-02-08 11:00:00,1011.7925,0,61.25,26.83938622,313,12.065,1343341.667
2018-02-08 12:00:00,1012.78,0,68.33333333,25.21438622,294.125,19.76875,1341997.513
2018-02-08 13:00:00,1012.86,0,70.91666667,25.81188622,287.5,20.41,1335681.178
2018-02-08 14:00:00,1010.08,0,68.66666667,27.19188622,304,20.565,1347846.639
2018-02-08 15:00:00,1007.96625,0,66.66666667,25.99188622,306.5,21.945,1355149.737
2018-02-08 16:00:00,1008.04,0.5,68.83333333,25.46188622,316.5,20.05125,1348533.037
2018-02-08 17:00:00,1007.535,3.75,74,23.81188622,327.375,12.57875,1322680.164
2018-02-08 18:00:00,1007.53375,0.5,71,22.02188622,338.125,13.5625,1275309.598
2018-02-08 19:00:00,1007.59,0,62.08333333,21.01188622,328.25,11.34125,1223621.152
2018-02-08 20:00:00,1008.62125,0,74.5,16.42438622,301.875,9.34875,1175492.054
2018-02-08 21:00:00,1010.4375,0,77.83333333,15.24188622,260.5,7.67375,1137377.046
2018-02-08 22:00:00,1010.525,0,77.33333333,15.66688622,148.75,7.95875,1100795.833
2018-02-08 23:00:00,1011.7825,0,77.91666667,15.54188622,86,10.575,1067256.182
2018-02-09 00:00:00,1015.4025,0,82.08333333,14.17938622,139.75,10.805,1034532.394
2018-02-09 01:00:00,1015.665,0,87.58333333,12.06938622,249.25,8.40375,1012324.771
2018-02-09 02:00:00,1012.4875,0,86.33333333,11.73938622,265.25,2.2,997442.7199
2018-02-09 03:00:00,1009.97625,0,86,11.70188622,283.375,8.035,986880.8069
2018-02-09 04:00:00,1010.05,0,85.08333333,11.72688622,58.875,13.015,980019.2809
2018-02-09 05:00:00,1011.145,0,81.33333333,11.64688622,229.75,7.68625,993293.3729
2018-02-09 06:00:00,1014.92125,0,85.58333333,11.47688622,308.375,4.14,1019341.666
2018-02-09 07:00:00,1015.22,3.125,90.41666667,10.33688622,125.625,3.31875,1075481.603
2018-02-09 08:00:00,1015.22,19,85.58333333,12.94938622,138.75,1.15,1183753.584
2018-02-09 09:00:00,1015.22,3.125,85.66666667,17.55938622,88.875,5.31125,1289614.471
2018-02-09 10:00:00,1015.22,0,78.25,21.57688622,284.25,9.83125,1346528.007
2018-02-09 11:00:00,1015,0,74.33333333,24.45438622,312,12.74125,1363010.712
2018-02-09 12:00:00,1015.3875,0,71.83333333,25.77188622,312,14.465,1363077.32
2018-02-09 13:00:00,1015.455,0,65.08333333,27.19188622,290.125,17.64625,1354314.551
2018-02-09 14:00:00,1011.60375,0,68.75,25.44938622,290.625,20.90125,1366877.076
2018-02-09 15:00:00,1007.1875,0,76.66666667,22.49438622,304.375,21.72375,1359440.476
2018-02-09 16:00:00,1007.125,0.5,74.83333333,23.05438622,305.125,18.7525,1349934.675
